PedidoId;Codigo;CodigoDespacho;CodigoDeEnvio;ServicioDeEnvioTipo;Estado;Importe;Fecha;FechaEstimadaEntrega;OrdenPreparacion;PreparacionID;TipoPreparacion;PreparacionEstado;DespachoId;DespachoDescripcion;ClienteID;ClienteCodigo;ClienteDescripcion;Domicilio;Localidad;Provincia;tags
45967684;0001  213368-1;05020008;;Propio;Pendiente;373223;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091805;"CM48    ";"CONSTRUCTORA MARIO HUGO SURACI S.R.L.             ";CAÑADA DE GOMEZ 4851;CAPITAL FEDERAL;CAPITAL;
45967683;0001  213367-1;05010001;;Propio;Pendiente;3495127;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2363000;"SA77    ";"SAMAP S.A.S.                                      ";SARGENTO CABRAL 911;SAN JUAN;SAN JUAN;
45967681;0001  213366-1;04010004;;Propio;Pendiente;12784622;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2092285;"EG02    ";"EMPRESA GUANZETTI S.A.                            ";DIAGONAL 74 ESQ. 65;LA PLATA;BUENOS AIRES;
45967593;0001  213363-1;04010006;;Propio;Pendiente;581334;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
45966940;0001  213372-1;01010005;;Propio;Pendiente;148540;7/8/2026 00:00:00 +00:00;31/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";AV. PANAMERICANA Y FONDO DE LA LEGUA;MARTINEZ;BUENOS AIRES;
45966938;0001  213371-1;05020009;;Propio;Pendiente;460082;7/8/2026 00:00:00 +00:00;31/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";AV. JUAN B. ALBERDI 3928;CABA;CAPITAL;
45959679;TR 0000   86767;;;Propio;Eliminado;13745;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2090860;DEP_105;MO REPROCESO;.;.;.;
45956614;0001  213361-1;05010001;;Propio;Pendiente;1421734;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093671;"NE04    ";"NEOMAT S.A.                                       ";HIPOLITO YRIGOYEN 4581;C. RIVADAVIA;CHUBUT;
45956613;0001  213360-1;05010001;;Propio;Pendiente;2501053;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2092621;"GA31    ";"GALBAHIA S.R.L.                                   ";FUERTE ARGENTINO 581;BAHIA BLANCA;BUENOS AIRES;
45956612;0001  213358-1;05010001;;Propio;Pendiente;2514618;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2095041;"WM03    ";"WEN MARIANO A. -BAÑO MANIA                        ";AV. KOESSLER 1750;SAN MARTIN DE LOS ANDES;NEUQUEN;
45956611;0001  213357-1;0604;;Propio;Preparacion;386256;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093876;"PH13    ";"PAPARATTO HERNAN A -LURO SANITARIOS               ";AV. LURO 5707;LAFERRERE;BUENOS AIRES;
45956367;0001  213356-1;03010002;;Propio;Pendiente;199449;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094481;"SH18    ";"SALTI HECTOR E.-BONN LIVE                         ";MARIANO CASTEX 1166;CANNING;BUENOS AIRES;
45956365;0001  213355-1;05020009;;Propio;Pendiente;1134669;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093517;"ML13    ";"MARASLIOGLU LEANDRO A.-MARASH BAÑOS Y COCINAS     ";AV. MARIANO ACOSTA 395;CABA;CAPITAL;
45956364;0001  213354-1;02010003;;Propio;Pendiente;1723076;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091390;"BR08    ";"BAEZ RAMON ANTONIO                                ";BOULOGNE SUR MER 864;TAPIALES;BUENOS AIRES;
45956362;0001  213353-1;05010001;;Propio;Pendiente;315629;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";ALBERDI 278;LABOULAYE;CORDOBA;
45956361;0001  213352-1;04010004;;Propio;Pendiente;1475445;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 38 y 137;LA PLATA;BUENOS AIRES;
45956359;0001  213351-1;04010004;;Propio;Pendiente;6683669;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 38 y 137;LA PLATA;BUENOS AIRES;
45950938;0001  213350-1;05010001;;Propio;Pendiente;351111;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093221;"LJ14    ";"LAGORIO JOSE ANTONIO                              ";OLLEROS 81;SAN NICOLAS;BUENOS AIRES;
45947369;0001  213349-1;05010001;;Propio;Pendiente;5890978;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091722;"CJ33    ";CATAUDELLA JORGE LISANDRO - EL EMPORIO DEL SANITAR;MAIPU 1198;ROSARIO NORTE;SANTA FE;
45947367;0001  213348-1;02010010;;Propio;Pendiente;554766;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2092695;"GG26    ";"GUERRERO EMILIO G. Y GUERRERO MATIA SH            ";GRAL ALVARADO 280;RAMOS MEJIA;BUENOS AIRES;
45947366;0001  213347-1;05020009;;Propio;Pendiente;1796404;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093578;"MO24    ";"MOENCA SRL -JAQUE MATE                            ";AV. JUAN B. ALBERDI 3880;CABA;CAPITAL;
45946753;0001  213345-1;05010001;;Propio;Pendiente;650839;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093321;"MA35    ";"MAYJO S.R.L. -SANITARIOS LITORAL                  ";PELLEGRINI 928;CONCORDIA;ENTRE RIOS;
45946751;0001  213343-1;05010001;;Propio;Pendiente;3284324;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2093221;"LJ14    ";"LAGORIO JOSE ANTONIO                              ";OLLEROS 81;SAN NICOLAS;BUENOS AIRES;
45944456;0008    2785-1;05010001;;Propio;Pendiente;1537101;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092097;"DF07    ";"DISTR. DE SANITARIOS FRANCO FIA S.R.L.            ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
45944453;0008    2784-1;05010001;;Propio;Pendiente;3422305;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092097;"DF07    ";"DISTR. DE SANITARIOS FRANCO FIA S.R.L.            ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
45944443;0001  213341-1;02010008;;Propio;Pendiente;384275;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092491;"FI07    ";"FILHOS S.R.L.                                     ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
45944437;0001  213339-1;02010008;;Propio;Pendiente;1428436;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092491;"FI07    ";"FILHOS S.R.L.                                     ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
45944435;0001  213338-1;05010001;;Propio;Pendiente;2852404;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2092884;"HI10    ";"HIPERCAÑO S.A.S.                                  ";BV. COLON 155;VILLA MARIA;CORDOBA;
45943228;0001  213337-1;01010008;;Propio;Pendiente;2848279;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091214;"BA30    ";"BARUGEL AZULAY Y CIA SAIC                         ";MARCOS SASTRE 1751;PACHECO;BUENOS AIRES;
45943216;0001  213336-1;05010001;;Propio;Pendiente;395630;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";25 DE MAYO ESQ. INT. ABRILE 502;RIO TERCERO;CORDOBA;
45941928;9999      77-1;01010008;;Propio;Pendiente;1558171;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091843;"CO28    ";"CONSTRUDISENO S.A.                                ";RUTA 197 Y PANAMERICANA;GRAL. PACHECO;BUENOS AIRES;
45941162;0008    2781-1;05010001;;Propio;Pendiente;2229229;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2094681;"ST16    ";"SANITARIOS TARAGUI S.R.L.                         ";AV. FERRE 1948;CORRIENTES;CORRIENTES;
45941161;0001  213334-1;05010001;;Propio;Pendiente;993066;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";BV. ESPAÑA 935;VILLA MARIA;CORDOBA;
45941160;0001  213333-1;05010001;;Propio;Pendiente;1291072;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2094249;"RS15    ";"ROSSI SANTIAGO                                    ";25 DE MAYO 1226;GENERAL ROCA;RIO NEGRO;
45941159;0001  213332-1;01010009;;Propio;Pendiente;17639;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093638;"MU06    ";"MULTIMATERIALES S.R.L.                            ";AV. FLEMING 2291;MARTINEZ;BUENOS AIRES;
45941158;0001  213331-1;05010001;;Propio;Pendiente;2229229;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2094681;"ST16    ";"SANITARIOS TARAGUI S.R.L.                         ";AV. FERRE 1948;CORRIENTES;CORRIENTES;
45941157;0001  213330-1;;;Propio;Pendiente;3853015;7/8/2026 00:00:00 +00:00;28/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45941156;0001  213329-1;01010005;;Propio;Pendiente;1284918;7/8/2026 00:00:00 +00:00;28/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";AV. PANAMERICANA Y FONDO DE LA LEGUA;MARTINEZ;BUENOS AIRES;
45941155;0001  213328-1;;;Propio;Pendiente;310185;7/8/2026 00:00:00 +00:00;28/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45939938;0001  213327-1;0608;;Propio;Preparacion;1267740;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094325;"SA66    ";"SANITARIOS CAÑUELAS SRL                           ";RUTA 205 Y RIVADAVIA;CAÑUELAS;BUENOS AIRES;
45939672;0001  213324-1;04010006;;Propio;Pendiente;200170;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
45939671;0001  213323-1;02010006;;Propio;Pendiente;525320;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094494;"SI12    ";"ILLIA S.R.L.                                      ";AV. PTE. ILLIA 416;HAEDO;BUENOS AIRES;
45938800;RM 0016   27763;;;Propio;Eliminado;0;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
45999462;0001  213402-1;;;Propio;Pendiente;7373990;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091693;"CI15    ";"CISILOTTO HNOS SACIFEI                            ";CALLE 480 y Ciudadela C.SUR ACC OESTE Y EMPALME RN5;LUJAN;BUENOS AIRES;
45996596;0001  213359-1;05020008;;Propio;Pendiente;14331700;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093099;"KN01    ";"KALFAIAN HNOS. S.R.L                              ";ALBARIÑO 2676;CABA;CAPITAL;
45939501;0008    2780-1;;;Propio;Completo;84000;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
45939937;0001  213326-1;01010004;;Propio;Completo;5914163;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091857;"CO42    ";"COLADONATO FEDERICO N.-SANITARIOS CARUPA          ";AV. JUAN B. JUSTO 2476;SAN FERNANDO;BUENOS AIRES;
45941506;0008    2783-1;;;Propio;Completo;336000;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
45941926;0001  213335-1;05020003;;Propio;Completo;2033111;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2094319;"SA60    ";"SANTAGAL S.R.L.                                   ";AV. INDEPENDENCIA 2218;CABA;CAPITAL;
45941927;0008    2782-1;05020003;;Propio;Completo;8544652;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2094319;"SA60    ";"SANTAGAL S.R.L.                                   ";AV. INDEPENDENCIA 2218;CABA;CAPITAL;
45946752;0001  213344-1;05020011;;Propio;Completo;714336;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094331;"SA72    ";"SANI 3 S.R.L                                      ";AV. BOYACA 2034;CABA;CAPITAL;
45947365;0001  213346-1;05020011;;Propio;Completo;2188141;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2094331;"SA72    ";"SANI 3 S.R.L                                      ";AV. BOYACA 2034;CABA;CAPITAL;
45958483;4444    2130-1;;;Propio;Completo;301532;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
45966057;4444    2133-1;;;Propio;Completo;738632;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
45966941;0008    2786-1;;;Propio;Completo;215275;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
45971329;0004     107-1;;;Propio;Completo;180770;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
45971965;0001  213374-1;;;Propio;Completo;5671597;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";JOSE ROSAS 308;NEUQUEN;NEUQUEN;
45971966;0001  213375-1;05010001;;Propio;Completo;3882197;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";AVENIDA AMEGHINO 1250;SANTA ROSA;LA PAMPA;
45971968;0001  213376-1;05010001;;Propio;Completo;4185265;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";AV. TEHUELCHES 775;BºGRAL. MOSCONI C RIVADAVIA;CHUBUT;
45971969;0001  213377-1;05010001;;Propio;Completo;6860641;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";PERITO MORENO 99;RIO GALLEGOS;SANTA CRUZ;
45972045;0001  213378-1;05010001;;Propio;Completo;4332835;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";AV. 20 DE JUNIO Y 9 DE JULIO;PUERTO MADRYN;CHUBUT;
45972081;0001  213380-1;03010002;;Propio;Completo;672429;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";INTERSECCION RUTAS 43,16,18;LAS HERAS;SANTA CRUZ;
45972113;0001  213384-1;05010001;;Propio;Completo;4256057;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";JOSE INGENIEROS 695;RIO GALLEGOS;SANTA CRUZ;
45972114;0001  213386-1;05010001;;Propio;Completo;1891784;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";CALLE 4000 66;EL CALAFATE;SANTA CRUZ;
45972338;0001  213387-1;;;Propio;Completo;1021441;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";RUTA COMPLEMENTARIA N20;KM 0,750 JULIO DUFOUR-R.TURBIO;SANTA CRUZ;
45972339;0001  213388-1;05010001;;Propio;Completo;3197289;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";PASAJE GUTIERREZ 3443;S.C.BARILOCHE;RIO NEGRO;
45995316;0001  213404-1;01010003;;Propio;Pendiente;1353537;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2103189;"DB16    ";"DANIEL A. BASGALL S.R.L. -GRUPO UNIVERSO          ";AV. JUAN D. PERON 8660;BENAVIDEZ;BUENOS AIRES;
45995313;0001  213403-1;01010003;;Propio;Pendiente;13528731;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2103189;"DB16    ";"DANIEL A. BASGALL S.R.L. -GRUPO UNIVERSO          ";AV. JUAN D. PERON 8660;BENAVIDEZ;BUENOS AIRES;
45995312;0001  213401-1;02010005;;Propio;Pendiente;8319884;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2091693;"CI15    ";"CISILOTTO HNOS SACIFEI                            ";AV GAONA 1101;LA REJA;BUENOS AIRES;
45972383;0001  213389-1;05010001;;Propio;Completo;4324000;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";AV. GUEMES 252;CALETA OLIVIA;SANTA CRUZ;
45972384;0001  213390-1;;;Propio;Completo;1143907;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";PABLO NERUDA 651;RIO GALLEGOS;SANTA CRUZ;
45972385;0001  213391-1;05010001;;Propio;Completo;2472616;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";SARMIENTO 4114;BAHIA BLANCA;BUENOS AIRES;
45972386;0001  213395-1;05010001;;Propio;Completo;4129796;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";SAN MARTIN E/BROWN Y FINOCCHIO;RIO GRANDE;TIERRA DEL FUEGO;
45972419;0001  213396-1;;;Propio;Completo;3969147;7/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092358;"ET02    ";"EL TEHUELCHE S.A.C.I.C.I.                         ";COLON 1480;VIEDMA;RIO NEGRO;
45994967;0001  213398-1;05020007;;Propio;Completo;1173512;7/8/2026 00:00:00 +00:00;8/8/2026 00:00:00 +00:00;0;;;;;;2092009;"DA18    ";"DADDONA S.A.                                      ";AV. ASAMBLEA 580;CABA;CAPITAL;
45930278;0001  213318-1;05010001;;Propio;Pendiente;1104058;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2094690;"SU09    ";"SUPERMAT CENTRAL S.A.S.                           ";AV PTE CASTILLO 216;VALLE VIEJO;CATAMARCA;
45899705;0001  213263-1;0604;;Propio;Preparacion;1952705;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2228305;"OL05    ";"ORTIZ LUCIANA DANIELA - SANITARIOS YACARE         ";INT. FEDERICO RUSSO 3760;LAFERRERE;BUENOS AIRES;
45902966;TR 0000   86506;;;Propio;Eliminado;12159;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2090860;DEP_105;MO REPROCESO;.;.;.;
45905344;0001  213269-1;02010006;;Propio;Pendiente;34676;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2092891;"HL02    ";"HEREDIA LEONARDO A - FERRETERIA HEREDIA           ";PTE. JUAN DOMINGO PERON 1296;VILLA LUZURIAGA;BUENOS AIRES;
45905345;0001  213270-1;04010006;;Propio;Pendiente;161563;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
45905347;0001  213272-1;01010003;;Propio;Eliminado;58389;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";PANAMERICANA RAMAL PILAR KM 50;PILAR;BUENOS AIRES;
45899704;0001  213262-1;05020015;;Propio;Pendiente;1864115;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2440672;"GO08    ";"GOMEZ-OLIVO SRL - HG SANITARIOS                   ";ESTADO DE ISRAEL 4805;CABA;CAPITAL;
45898221;RM 0016   27622;;;Propio;Eliminado;863;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
45898049;0001  213257-1;02010001;;Propio;Pendiente;460949;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2091359;"BN07    ";"BIANCO NICOLAS A. -CASA BIANCO                    ";POTOSI 3258;WILLIAMS MORRIS;BUENOS AIRES;
45939666;0001  213272-2;01010003;;Propio;Pendiente;58389;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";PANAMERICANA RAMAL PILAR KM 50;PILAR;BUENOS AIRES;
45905351;0001  213275-1;;;Propio;Preparacion;816388;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905352;0001  213277-1;05010001;;Propio;Pendiente;320823;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093993;"PR22    ";"PEREZ RUBEN -LA CLARITA                           ";ETCHEVERRIA 1740;CONCEPCION DEL URUGUAY;ENTRE RIOS;
45905353;0001  213278-1;;;Propio;Preparacion;5603171;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905386;0001  213279-1;;;Propio;Preparacion;6708555;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905435;0001  213280-1;;;Propio;Preparacion;6628910;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905456;0001  213281-1;;;Propio;Preparacion;3779512;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905457;0001  213282-1;;;Propio;Preparacion;6315341;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905458;0001  213283-1;;;Propio;Preparacion;8415834;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905460;0001  213284-1;;;Propio;Preparacion;6038914;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905466;0001  213285-1;;;Propio;Preparacion;5132208;6/8/2026 00:00:00 +00:00;27/8/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";SAN LORENZO 4153;MUNRO;BUENOS AIRES;
45905469;0001  213287-1;05010001;;Propio;Preparacion;8073236;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2091682;"CI03    ";"CARLOS ISLA Y CIA. S.A.                           ";TUCUMAN 224;GRAL ROCA;RIO NEGRO;
45908041;0001  213288-1;05010001;;Propio;Preparacion;9659756;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2091682;"CI03    ";"CARLOS ISLA Y CIA. S.A.                           ";RUTA 151 KM 0,8;CIPOLLETTI;RIO NEGRO;
45908046;0001  213291-1;05010001;;Propio;Pendiente;795847;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2091029;"AG04    ";"AGUA Y GAS SRL.                                   ";ELORDI 652;BARILOCHE;RIO NEGRO;
45908297;RM 0016   27654;;;Propio;Eliminado;3164;6/8/2026 00:00:00 +00:00;6/8/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
45913102;0001  213293-1;01010006;;Propio;Pendiente;475755;6/8/2026 00:00:00 +00:00;7/8/2026 00:00:00 +00:00;0;;;;;;2093250;"LN02    ";"LA NORIA REVESIMIENTOS S.A.                       ";AV. J.M. CAMPOS 1531/5;SAN ANDRES;BUENOS AIRES;
